First_pokemon,Second_pokemon,Winner,Name_P1,Type 1_P1,Type 2_P1,Type_P1,Abilities_P1,HiddenAbility_P1,Generation_P1,Hp_P1,Attack_P1,Defense_P1,SpecialAttack_P1,SpecialDefense_P1,Speed_P1,TotalStats_P1,Weight_P1,Height_P1,GenderProbM_P1,Category_P1,CatchRate_P1,EggCycles_P1,EggGroup_P1,LevelingRate_P1,BaseFriendship_P1,IsLegendary_P1,IsMythical_P1,IsUltraBeast_P1,HasMega_P1,EvoStage_P1,TotalEvoStages_P1,PreevoName_P1,DamageFromNormal_P1,DamageFromFighting_P1,DamageFromFlying_P1,DamageFromPoison_P1,DamageFromGround_P1,DamageFromRock_P1,DamageFromBug_P1,DamageFromGhost_P1,DamageFromSteel_P1,DamageFromFire_P1,DamageFromWater_P1,DamageFromGrass_P1,DamageFromElectric_P1,DamageFromPsychic_P1,DamageFromIce_P1,DamageFromDragon_P1,DamageFromDark_P1,DamageFromFairy_P1,Name_P2,Type 1_P2,Type 2_P2,Type_P2,Abilities_P2,HiddenAbility_P2,Generation_P2,Hp_P2,Attack_P2,Defense_P2,SpecialAttack_P2,SpecialDefense_P2,Speed_P2,TotalStats_P2,Weight_P2,Height_P2,GenderProbM_P2,Category_P2,CatchRate_P2,EggCycles_P2,EggGroup_P2,LevelingRate_P2,BaseFriendship_P2,IsLegendary_P2,IsMythical_P2,IsUltraBeast_P2,HasMega_P2,EvoStage_P2,TotalEvoStages_P2,PreevoName_P2,DamageFromNormal_P2,DamageFromFighting_P2,DamageFromFlying_P2,DamageFromPoison_P2,DamageFromGround_P2,DamageFromRock_P2,DamageFromBug_P2,DamageFromGhost_P2,DamageFromSteel_P2,DamageFromFire_P2,DamageFromWater_P2,DamageFromGrass_P2,DamageFromElectric_P2,DamageFromPsychic_P2,DamageFromIce_P2,DamageFromDragon_P2,DamageFromDark_P2,DamageFromFairy_P2
215,598,598,Slowking,Water,Psychic,"['Water', 'Psychic']","['Oblivious', 'Own Tempo']",['Regenerator'],II,95.0,75.0,80.0,100.0,110.0,30.0,490.0,79.5,2.0,0.5,Royal Pokémon,70.0,20.0,['Monster' 'Water 1'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Slowpoke,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,2.0,2.0,0.5,0.5,1.0,2.0,1.0,Seismitoad,Water,Ground,"['Water', 'Ground']","['Swift Swim', 'Poison Touch']",['Water Absorb'],V,105.0,95.0,75.0,85.0,75.0,74.0,509.0,62.0,1.5,0.5,Vibration Pokémon,45.0,20.0,['Water 1'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Palpitoad,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0
279,18,279,Blaziken,Fire,Fighting,"['Fire', 'Fighting']",['Blaze'],['Speed Boost'],III,80.0,120.0,70.0,110.0,70.0,80.0,630.0,52.0,1.9,0.875,Blaze Pokémon,45.0,20.0,['Field'],"Medium Slow
",70.0,0.0,0.0,0.0,1.0,3.0,3.0,Combusken,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0,Kakuna,Bug,Poison,"['Bug', 'Poison']",['Shed Skin'],[],I,45.0,25.0,50.0,25.0,25.0,35.0,205.0,10.0,0.6,0.5,Cocoon Pokémon,120.0,15.0,['Bug'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Weedle,1.0,0.25,2.0,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,0.5
179,597,179,Noctowl,Normal,Flying,"['Normal', 'Flying']","['Insomnia', 'Keen Eye']",['Tinted Lens'],II,100.0,50.0,50.0,86.0,96.0,70.0,452.0,40.8,1.6,0.5,Owl Pokémon,90.0,15.0,['Flying'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Hoothoot,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,Palpitoad,Water,Ground,"['Water', 'Ground']","['Swift Swim', 'Hydration']",['Water Absorb'],V,75.0,65.0,55.0,65.0,55.0,69.0,384.0,17.0,0.8,0.5,Vibration Pokémon,120.0,20.0,['Water 1'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Tympole,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0
486,279,279,Bronzong,Steel,Psychic,"['Steel', 'Psychic']","['Levitate', 'Heatproof']",['Heavy Metal'],IV,67.0,89.0,116.0,79.0,116.0,33.0,500.0,187.0,1.3,-,Bronze Bell Pokémon,90.0,20.0,['Mineral'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Bronzor,0.5,1.0,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,0.5,1.0,0.25,0.5,0.5,2.0,0.5,Blaziken,Fire,Fighting,"['Fire', 'Fighting']",['Blaze'],['Speed Boost'],III,80.0,120.0,70.0,110.0,70.0,80.0,630.0,52.0,1.9,0.875,Blaze Pokémon,45.0,20.0,['Field'],"Medium Slow
",70.0,0.0,0.0,0.0,1.0,3.0,3.0,Combusken,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0
228,215,228,Qwilfish,Water,Poison,"['Water', 'Poison']","['Poison Point', 'Swift Swim']",['Intimidate'],II,65.0,95.0,85.0,55.0,55.0,85.0,440.0,3.9,0.5,0.5,Balloon Pokémon,45.0,20.0,['Water 2'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,1.0,1.0,0.5,Slowking,Water,Psychic,"['Water', 'Psychic']","['Oblivious', 'Own Tempo']",['Regenerator'],II,95.0,75.0,80.0,100.0,110.0,30.0,490.0,79.5,2.0,0.5,Royal Pokémon,70.0,20.0,['Monster' 'Water 1'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Slowpoke,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,2.0,2.0,0.5,0.5,1.0,2.0,1.0
266,371,371,Larvitar,Rock,Ground,"['Rock', 'Ground']",['Guts'],['Sand Veil'],II,50.0,64.0,50.0,45.0,50.0,41.0,300.0,72.0,0.6,0.5,Rock Skin Pokémon,45.0,40.0,['Monster'],"Slow
",35.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,0.5,2.0,0.5,0.25,2.0,0.5,1.0,1.0,2.0,0.5,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,Solrock,Rock,Psychic,"['Rock', 'Psychic']",['Levitate'],[],III,90.0,95.0,85.0,55.0,65.0,70.0,460.0,154.0,1.2,-,Meteorite Pokémon,45.0,25.0,['Mineral'],"Fast
",70.0,0.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,0.5,1.0,0.5,0.5,2.0,1.0,2.0,2.0,2.0,0.5,2.0,2.0,1.0,0.5,1.0,1.0,2.0,1.0
1,215,1,Bulbasaur,Grass,Poison,"['Grass', 'Poison']",['Overgrow'],['Chlorophyll'],I,45.0,49.0,49.0,65.0,65.0,45.0,318.0,6.9,0.7,0.875,Seed Pokémon,45.0,20.0,['Monster' 'Grass'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25,0.5,2.0,2.0,1.0,1.0,0.5,Slowking,Water,Psychic,"['Water', 'Psychic']","['Oblivious', 'Own Tempo']",['Regenerator'],II,95.0,75.0,80.0,100.0,110.0,30.0,490.0,79.5,2.0,0.5,Royal Pokémon,70.0,20.0,['Monster' 'Water 1'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Slowpoke,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,2.0,2.0,0.5,0.5,1.0,2.0,1.0
779,484,484,Phantump,Ghost,Grass,"['Ghost', 'Grass']","['Natural Cure', 'Frisk']",['Harvest'],VI,43.0,70.0,48.0,50.0,60.0,38.0,309.0,7.0,0.4,0.5,Stump Pokémon,120.0,20.0,['Grass' 'Amorphous'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,0.0,0.0,2.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,2.0,1.0,Skuntank,Poison,Dark,"['Poison', 'Dark']","['Stench', 'Aftermath']",['Keen Eye'],IV,103.0,93.0,67.0,71.0,61.0,84.0,479.0,38.0,1.0,0.5,Skunk Pokémon,60.0,20.0,['Field'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Stunky,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0
685,295,685,Golurk,Ground,Ghost,"['Ground', 'Ghost']","['Iron Fist', 'Klutz']",['No Guard'],V,89.0,124.0,80.0,55.0,80.0,55.0,483.0,330.0,2.8,-,Automaton Pokémon,90.0,25.0,['Mineral'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Golett,0.0,0.0,1.0,0.25,1.0,0.5,0.5,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,Lombre,Water,Grass,"['Water', 'Grass']","['Swift Swim', 'Rain Dish']",['Own Tempo'],III,60.0,50.0,50.0,60.0,70.0,50.0,340.0,32.5,1.2,0.5,Jolly Pokémon,120.0,15.0,['Water 1' 'Grass'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Lotad,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54,690,690,Venonat,Bug,Poison,"['Bug', 'Poison']","['Compound Eyes', 'Tinted Lens']",['Run Away'],I,60.0,55.0,50.0,40.0,55.0,45.0,305.0,30.0,1.0,0.5,Insect Pokémon,190.0,20.0,['Bug'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.25,2.0,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,0.5,Braviary,Normal,Flying,"['Normal', 'Flying']","['Keen Eye', 'Sheer Force']",['Defiant'],V,100.0,123.0,75.0,57.0,75.0,80.0,510.0,41.0,1.5,1.0,Valiant Pokémon,60.0,20.0,['Flying'],"Slow
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Rufflet,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
779,652,779,Phantump,Ghost,Grass,"['Ghost', 'Grass']","['Natural Cure', 'Frisk']",['Harvest'],VI,43.0,70.0,48.0,50.0,60.0,38.0,309.0,7.0,0.4,0.5,Stump Pokémon,120.0,20.0,['Grass' 'Amorphous'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,0.0,0.0,2.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,2.0,1.0,Foongus,Grass,Poison,"['Grass', 'Poison']",['Effect Spore'],['Regenerator'],V,69.0,55.0,45.0,55.0,55.0,15.0,294.0,1.0,0.2,0.5,Mushroom Pokémon,190.0,20.0,['Grass'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25,0.5,2.0,2.0,1.0,1.0,0.5
620,298,298,Crustle,Bug,Rock,"['Bug', 'Rock']","['Sturdy', 'Shell Armor']",['Weak Armor'],V,70.0,105.0,125.0,65.0,75.0,45.0,485.0,200.0,1.4,0.5,Stone Home Pokémon,75.0,20.0,['Bug' 'Mineral'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Dwebble,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nuzleaf,Grass,Dark,"['Grass', 'Dark']","['Chlorophyll', 'Early Bird']",['Pickpocket'],III,70.0,70.0,40.0,60.0,40.0,60.0,340.0,28.0,1.0,0.5,Wily Pokémon,120.0,15.0,['Field' 'Grass'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Seedot,1.0,2.0,2.0,2.0,0.5,1.0,4.0,0.5,1.0,2.0,0.5,0.5,0.5,0.0,2.0,1.0,0.5,2.0
601,525,525,Sewaddle,Bug,Grass,"['Bug', 'Grass']","['Swarm', 'Chlorophyll']",['Overcoat'],V,45.0,53.0,70.0,40.0,60.0,42.0,310.0,2.5,0.3,0.5,Sewing Pokémon,255.0,15.0,['Bug'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,0.5,4.0,2.0,0.25,2.0,2.0,1.0,1.0,4.0,0.5,0.25,0.5,1.0,2.0,1.0,1.0,1.0,Mamoswine,Ice,Ground,"['Ice', 'Ground']","['Oblivious', 'Snow Cloak']",['Thick Fat'],IV,110.0,130.0,80.0,70.0,60.0,80.0,530.0,291.0,2.5,0.5,Twin Tusk Pokémon,50.0,20.0,['Field'],"Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Piloswine,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0
536,588,588,Fan Rotom,Electric,Flying,"['Electric', 'Flying']",['Levitate'],[],IV,50.0,65.0,107.0,105.0,107.0,86.0,520.0,0.3,0.3,-,Plasma Pokémon,45.0,20.0,['Amorphous'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,1.0,0.5,0.5,1.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,Swoobat,Psychic,Flying,"['Psychic', 'Flying']","['Unaware', 'Klutz']",['Simple'],V,67.0,57.0,55.0,77.0,55.0,114.0,425.0,10.5,0.9,0.5,Courting Pokémon,45.0,15.0,['Field' 'Flying'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Woobat,1.0,0.25,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0
266,692,692,Larvitar,Rock,Ground,"['Rock', 'Ground']",['Guts'],['Sand Veil'],II,50.0,64.0,50.0,45.0,50.0,41.0,300.0,72.0,0.6,0.5,Rock Skin Pokémon,45.0,40.0,['Monster'],"Slow
",35.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,0.5,2.0,0.5,0.25,2.0,0.5,1.0,1.0,2.0,0.5,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,Mandibuzz,Dark,Flying,"['Dark', 'Flying']","['Big Pecks', 'Overcoat']",['Weak Armor'],V,110.0,65.0,105.0,55.0,95.0,80.0,510.0,39.5,1.2,0.0,Bone Vulture Pokémon,60.0,20.0,['Flying'],"Slow
",35.0,0.0,0.0,0.0,0.0,2.0,2.0,Vullaby,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.0,2.0,1.0,0.5,2.0
765,306,306,Helioptile,Electric,Normal,"['Electric', 'Normal']","['Dry Skin', 'Sand Veil']",['Solar Power'],VI,44.0,38.0,33.0,61.0,43.0,70.0,289.0,6.0,0.5,0.5,Generator Pokémon,190.0,20.0,['Monster' 'Dragon'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,2.0,0.5,1.0,2.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,Gardevoir,Psychic,Fairy,"['Psychic', 'Fairy']","['Synchronize', 'Trace']",['Telepathy'],III,68.0,65.0,65.0,125.0,115.0,80.0,618.0,48.4,1.6,0.5,Embrace Pokémon,45.0,20.0,['Human-Like' 'Amorphous'],"Slow
",35.0,0.0,0.0,0.0,1.0,3.0,3.0,Kirlia,1.0,0.25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0
141,335,141,Gyarados,Water,Flying,"['Water', 'Flying']",['Intimidate'],['Moxie'],I,95.0,125.0,79.0,60.0,100.0,81.0,640.0,235.0,6.5,0.5,Atrocious Pokémon,45.0,5.0,['Water 2' 'Dragon'],"Slow
",70.0,0.0,0.0,0.0,1.0,2.0,2.0,Magikarp,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0,Meditite,Fighting,Psychic,"['Fighting', 'Psychic']",['Pure Power'],['Telepathy'],III,30.0,40.0,55.0,40.0,55.0,60.0,280.0,11.2,0.6,0.5,Meditate Pokémon,180.0,20.0,['Human-Like'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
221,245,245,Forretress,Bug,Steel,"['Bug', 'Steel']",['Sturdy'],['Overcoat'],II,75.0,90.0,140.0,60.0,60.0,40.0,465.0,125.8,1.2,0.5,Bagworm Pokémon,75.0,20.0,['Bug'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Pineco,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,0.5,0.5,0.5,1.0,0.5,Mantine,Water,Flying,"['Water', 'Flying']","['Swift Swim', 'Water Absorb']",['Water Veil'],II,85.0,40.0,70.0,80.0,140.0,70.0,485.0,220.0,2.1,0.5,Kite Pokémon,25.0,25.0,['Water 1'],"Slow
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Mantyke,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0
474,657,474,Drifblim,Ghost,Flying,"['Ghost', 'Flying']","['Aftermath', 'Unburden']",['Flare Boost'],IV,150.0,80.0,44.0,90.0,54.0,80.0,498.0,15.0,1.2,0.5,Blimp Pokémon,60.0,30.0,['Amorphous'],"Fluctuating
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Drifloon,0.0,0.0,1.0,0.5,0.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,Joltik,Bug,Electric,"['Bug', 'Electric']","['Compound Eyes', 'Unnerve']",['Swarm'],V,50.0,47.0,50.0,57.0,50.0,65.0,319.0,0.6,0.1,0.5,Attaching Pokémon,190.0,20.0,['Bug'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0
622,604,622,Scrafty,Dark,Fighting,"['Dark', 'Fighting']","['Shed Skin', 'Moxie']",['Intimidate'],V,65.0,90.0,115.0,45.0,115.0,58.0,488.0,30.0,1.1,0.5,Hoodlum Pokémon,90.0,15.0,['Field' 'Dragon'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Scraggy,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,4.0,Venipede,Bug,Poison,"['Bug', 'Poison']","['Poison Point', 'Swarm']",['Speed Boost'],V,30.0,45.0,59.0,30.0,39.0,57.0,260.0,5.3,0.4,0.5,Centipede Pokémon,255.0,15.0,['Bug'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,0.25,2.0,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,0.5
86,492,492,Slowpoke,Water,Psychic,"['Water', 'Psychic']","['Oblivious', 'Own Tempo']",['Regenerator'],I,90.0,65.0,65.0,40.0,40.0,15.0,315.0,36.0,1.2,0.5,Dopey Pokémon,190.0,20.0,['Monster' 'Water 1'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,2.0,2.0,0.5,0.5,1.0,2.0,1.0,Gible,Dragon,Ground,"['Dragon', 'Ground']",['Sand Veil'],['Rough Skin'],IV,58.0,70.0,45.0,40.0,45.0,42.0,300.0,20.5,0.7,0.5,Land Shark Pokémon,45.0,40.0,['Monster' 'Dragon'],"Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,4.0,2.0,1.0,2.0
364,151,151,Cacturne,Grass,Dark,"['Grass', 'Dark']",['Sand Veil'],['Water Absorb'],III,70.0,115.0,60.0,115.0,60.0,55.0,475.0,77.4,1.3,0.5,Scarecrow Pokémon,60.0,20.0,['Grass' 'Human-Like'],"Medium Slow
",35.0,0.0,0.0,0.0,0.0,2.0,2.0,Cacnea,1.0,2.0,2.0,2.0,0.5,1.0,4.0,0.5,1.0,2.0,0.5,0.5,0.5,0.0,2.0,1.0,0.5,2.0,Omastar,Rock,Water,"['Rock', 'Water']","['Swift Swim', 'Shell Armor']",['Weak Armor'],I,70.0,60.0,125.0,115.0,70.0,55.0,495.0,35.0,1.0,0.875,Spiral Pokémon,45.0,30.0,['Water 1' 'Water 3'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Omanyte,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0
438,488,438,Infernape,Fire,Fighting,"['Fire', 'Fighting']",['Blaze'],['Iron Fist'],IV,76.0,104.0,71.0,104.0,71.0,108.0,534.0,55.0,1.2,0.875,Flame Pokémon,45.0,20.0,['Field' 'Human-Like'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Monferno,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0,Mime Jr.,Psychic,Fairy,"['Psychic', 'Fairy']","['Soundproof', 'Filter']",['Technician'],IV,20.0,25.0,45.0,70.0,90.0,60.0,310.0,13.0,0.6,0.5,Mime Pokémon,145.0,25.0,-,"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0
371,426,426,Solrock,Rock,Psychic,"['Rock', 'Psychic']",['Levitate'],[],III,90.0,95.0,85.0,55.0,65.0,70.0,460.0,154.0,1.2,-,Meteorite Pokémon,45.0,25.0,['Mineral'],"Fast
",70.0,0.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,0.5,1.0,0.5,0.5,2.0,1.0,2.0,2.0,2.0,0.5,2.0,2.0,1.0,0.5,1.0,1.0,2.0,1.0,Rayquaza,Dragon,Flying,"['Dragon', 'Flying']",['Air Lock'],[],III,105.0,150.0,90.0,150.0,90.0,95.0,780.0,206.5,7.0,-,Sky High Pokémon,3.0,120.0,-,"Slow
",0.0,1.0,0.0,0.0,1.0,1.0,1.0,No Preevolution,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,0.5,0.5,0.25,1.0,1.0,4.0,2.0,1.0,2.0
685,724,685,Golurk,Ground,Ghost,"['Ground', 'Ghost']","['Iron Fist', 'Klutz']",['No Guard'],V,89.0,124.0,80.0,55.0,80.0,55.0,483.0,330.0,2.8,-,Automaton Pokémon,90.0,25.0,['Mineral'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Golett,0.0,0.0,1.0,0.25,1.0,0.5,0.5,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,Delphox,Fire,Psychic,"['Fire', 'Psychic']",['Blaze'],['Magician'],VI,75.0,69.0,72.0,114.0,100.0,104.0,534.0,39.0,1.5,0.875,Fox Pokémon,45.0,20.0,['Field'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Braixen,1.0,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.5,0.5,2.0,0.5,1.0,0.5,0.5,1.0,2.0,0.5
366,509,366,Altaria,Dragon,Flying,"['Dragon', 'Flying']",['Natural Cure'],['Cloud Nine'],III,75.0,70.0,90.0,70.0,105.0,80.0,590.0,20.6,1.1,0.5,Humming Pokémon,45.0,20.0,['Flying' 'Dragon'],"Erratic
",70.0,0.0,0.0,0.0,1.0,2.0,2.0,Swablu,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,0.5,0.5,0.25,1.0,1.0,4.0,2.0,1.0,2.0,Mantyke,Water,Flying,"['Water', 'Flying']","['Swift Swim', 'Water Absorb']",['Water Veil'],IV,45.0,20.0,50.0,60.0,120.0,50.0,345.0,65.0,1.0,0.5,Kite Pokémon,25.0,25.0,-,"Slow
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0
699,732,732,Volcarona,Bug,Fire,"['Bug', 'Fire']",['Flame Body'],['Swarm'],V,85.0,60.0,65.0,135.0,105.0,100.0,550.0,46.0,1.6,0.5,Sun Pokémon,15.0,40.0,['Bug'],"Slow
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Larvesta,1.0,0.5,2.0,1.0,1.0,4.0,0.5,1.0,0.5,1.0,2.0,0.25,1.0,1.0,0.5,1.0,1.0,0.5,Talonflame,Fire,Flying,"['Fire', 'Flying']",['Flame Body'],['Gale Wings'],VI,78.0,81.0,71.0,74.0,69.0,126.0,499.0,24.5,1.2,0.5,Scorching Pokémon,45.0,15.0,['Flying'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Fletchinder,1.0,0.5,1.0,1.0,0.0,4.0,0.25,1.0,0.5,0.5,2.0,0.25,2.0,1.0,1.0,1.0,1.0,0.5
