ID,Name,HiddenAbility,Generation,Hp,Attack,Defense,SpecialAttack,SpecialDefense,Speed,TotalStats,Weight,Height,GenderProbM,Category,CatchRate,EggCycles,LevelingRate,BaseFriendship,IsLegendary,IsMythical,HasMega,EvoStage,TotalEvoStages,PreevoName,DamageFromNormal,DamageFromFighting,DamageFromFlying,DamageFromPoison,DamageFromGround,DamageFromRock,DamageFromBug,DamageFromGhost,DamageFromSteel,DamageFromFire,DamageFromWater,DamageFromGrass,DamageFromElectric,DamageFromPsychic,DamageFromIce,DamageFromDragon,DamageFromDark,DamageFromFairy,Ability 1,Ability 2,NoGender,IsMega,FightsWon,TotalFights,WinPercentage,Type_Bug,Type_Dark,Type_Dragon,Type_Electric,Type_Fairy,Type_Fighting,Type_Fire,Type_Flying,Type_Ghost,Type_Grass,Type_Ground,Type_Ice,Type_Normal,Type_Poison,Type_Psychic,Type_Rock,Type_Steel,Type_Water,Egg_Amorphous,Egg_Bug,Egg_Ditto,Egg_Dragon,Egg_Fairy,Egg_Field,Egg_Flying,Egg_Grass,Egg_Human-Like,Egg_Mineral,Egg_Monster,Egg_No Eggs Discovered,Egg_Water 1,Egg_Water 2,Egg_Water 3,Alpha_Strike,Durability_Score,Glass_Cannon_Index,Type_Vulnerability,Insta_Kill_Risk,Tank_Bias,Versatility_Bonus,Legendary_Factor 
431,Deoxys Defense Forme,None,3,50.0,70.0,160.0,70.0,160.0,90.0,600.0,60.8,1.7,0.5,DNA Pokémon,3,120,1250000,0,0,1,0,1,1,No Preevolution,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,Pressure,None,1,0,112,151,0.741722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,140.0,160.0,0.43613707165109034,6.0,0,0.5333333333333333,1,1
432,Deoxys Speed Forme,None,3,50.0,95.0,90.0,95.0,90.0,180.0,600.0,60.8,1.7,0.5,DNA Pokémon,3,120,1250000,0,0,1,0,1,1,No Preevolution,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,Pressure,None,1,0,133,145,0.917241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,190.0,90.0,1.0497237569060773,6.0,0,0.3,1,1
433,Turtwig,Shell Armor,4,55.0,68.0,64.0,45.0,55.0,31.0,318.0,10.2,0.4,0.875,Tiny Leaf Pokémon,45,20,1059860,70,0,0,0,1,3,No Preevolution,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,Overgrow,None,0,0,14,120,0.116667,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,113.0,65.45,0.9416666666666667,10.0,0,0.3742138364779874,1,0
434,Grotle,Shell Armor,4,75.0,89.0,85.0,55.0,65.0,36.0,405.0,97.0,1.1,0.875,Grove Pokémon,45,20,1059860,70,0,0,0,2,3,Turtwig,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,Overgrow,None,0,0,39,132,0.295455,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,144.0,112.5,0.9536423841059603,10.0,0,0.37037037037037035,1,0
435,Torterra,Shell Armor,4,95.0,109.0,105.0,75.0,85.0,56.0,525.0,310.0,2.2,0.875,Continent Pokémon,45,20,1059860,70,0,0,0,3,3,Grotle,1.0,1.0,2.0,1.0,0.5,0.5,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,Overgrow,None,0,0,39,113,0.345133,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,184.0,180.5,0.9633507853403142,10.0,1,0.3619047619047619,1,0
436,Chimchar,Iron Fist,4,44.0,58.0,44.0,58.0,44.0,61.0,309.0,6.2,0.5,0.875,Chimp Pokémon,45,20,1059860,70,0,0,0,1,3,No Preevolution,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,Blaze,None,0,0,47,112,0.419643,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,116.0,38.72,1.303370786516854,6.0,0,0.284789644012945,1,0
437,Monferno,Iron Fist,4,64.0,78.0,52.0,78.0,52.0,81.0,405.0,22.0,0.9,0.875,Playful Pokémon,45,20,1059860,70,0,0,0,2,3,Chimchar,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0,Blaze,None,0,0,79,123,0.642276,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,156.0,66.56,1.4857142857142858,8.0,0,0.25679012345679014,1,0
438,Infernape,Iron Fist,4,76.0,104.0,71.0,104.0,71.0,108.0,534.0,55.0,1.2,0.875,Flame Pokémon,45,20,1059860,70,0,0,0,3,3,Monferno,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0,Blaze,None,0,0,136,149,0.912752,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,208.0,107.92,1.4545454545454546,8.0,0,0.26591760299625467,1,0
439,Piplup,Competitive,4,53.0,51.0,53.0,61.0,56.0,40.0,314.0,5.2,0.4,0.875,Penguin Pokémon,45,20,1059860,70,0,0,0,1,3,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,Torrent,None,0,0,20,140,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,112.0,57.77,1.018181818181818,4.0,0,0.3471337579617834,1,0
440,Prinplup,Competitive,4,64.0,66.0,68.0,81.0,76.0,50.0,405.0,23.0,0.8,0.875,Penguin Pokémon,45,20,1059860,70,0,0,0,2,3,Piplup,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,Torrent,None,0,0,33,131,0.251908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,147.0,92.16,1.013793103448276,4.0,0,0.35555555555555557,1,0
441,Empoleon,Competitive,4,84.0,86.0,88.0,111.0,101.0,60.0,530.0,84.5,1.7,0.875,Emperor Pokémon,45,20,1059860,70,0,0,0,3,3,Prinplup,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.25,1.0,0.5,1.0,2.0,0.5,0.25,0.5,1.0,0.5,Torrent,None,0,0,57,123,0.463415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,197.0,158.76,1.0368421052631578,6.0,0,0.35660377358490564,1,0
442,Starly,None,4,40.0,55.0,30.0,30.0,30.0,60.0,245.0,2.0,0.3,0.5,Starling Pokémon,255,15,1059860,70,0,0,0,1,3,No Preevolution,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,Keen Eye,None,0,0,54,124,0.435484,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,85.0,24.0,1.3934426229508197,6.0,0,0.24489795918367346,1,0
443,Staravia,Reckless,4,55.0,75.0,50.0,40.0,40.0,80.0,340.0,15.5,0.6,0.5,Starling Pokémon,120,15,1059860,70,0,0,0,2,3,Starly,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,Intimidate,None,0,0,75,119,0.630252,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,115.0,49.5,1.2637362637362637,6.0,0,0.2647058823529412,1,0
444,Staraptor,Reckless,4,85.0,120.0,70.0,50.0,60.0,100.0,485.0,24.9,1.2,0.5,Predator Pokémon,45,15,1059860,70,0,0,0,3,3,Staravia,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,Intimidate,None,0,0,113,136,0.830882,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,170.0,110.5,1.297709923664122,6.0,0,0.26804123711340205,1,0
445,Bidoof,Moody,4,59.0,45.0,40.0,35.0,40.0,31.0,250.0,20.0,0.5,0.5,Plump Mouse Pokémon,255,15,1000000,70,0,0,0,1,2,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Simple,Unaware,0,0,19,133,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,80.0,47.2,0.9876543209876543,2.0,0,0.32,1,0
446,Bibarel,Moody,4,79.0,85.0,60.0,55.0,60.0,71.0,410.0,31.5,1.0,0.5,Beaver Pokémon,127,15,1000000,70,0,0,0,2,2,Bidoof,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,Simple,Unaware,0,0,84,139,0.604317,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,140.0,94.8,1.1570247933884297,6.0,0,0.2926829268292683,1,0
447,Kricketot,Run Away,4,37.0,25.0,41.0,25.0,41.0,25.0,194.0,2.2,0.3,0.5,Cricket Pokémon,255,15,1059860,70,0,0,0,1,2,No Preevolution,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,Shed Skin,None,0,0,11,124,0.08871,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,50.0,30.34,0.6024096385542169,6.0,0,0.422680412371134,1,0
448,Kricketune,Technician,4,77.0,85.0,51.0,55.0,51.0,65.0,384.0,25.5,1.0,0.5,Cricket Pokémon,45,15,1059860,70,0,0,0,2,2,Kricketot,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,Swarm,None,0,0,63,122,0.516393,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,78.54,1.3592233009708738,6.0,0,0.265625,1,0
449,Shinx,Guts,4,45.0,65.0,34.0,40.0,34.0,45.0,263.0,9.5,0.5,0.5,Flash Pokémon,235,20,1059860,70,0,0,0,1,3,No Preevolution,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,Rivalry,Intimidate,0,0,36,139,0.258993,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,105.0,30.6,1.5217391304347827,2.0,0,0.2585551330798479,1,0
450,Luxio,Guts,4,60.0,85.0,49.0,60.0,49.0,60.0,363.0,30.5,0.9,0.5,Spark Pokémon,120,20,1059860,100,0,0,0,2,3,Shinx,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,Rivalry,Intimidate,0,0,56,126,0.444444,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,145.0,58.8,1.4646464646464648,2.0,0,0.2699724517906336,1,0
451,Luxray,Guts,4,80.0,120.0,79.0,95.0,79.0,70.0,523.0,42.0,1.4,0.5,Gleam Eyes Pokémon,45,20,1059860,70,0,0,0,3,3,Luxio,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,Rivalry,Intimidate,0,0,77,132,0.583333,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,215.0,126.4,1.3522012578616351,2.0,0,0.30210325047801145,1,0
452,Budew,Leaf Guard,4,40.0,30.0,35.0,50.0,70.0,55.0,280.0,1.2,0.2,0.5,Bud Pokémon,255,20,1059860,70,0,0,0,1,3,No Preevolution,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25,0.5,2.0,2.0,1.0,1.0,0.5,Natural Cure,Poison Point,0,0,33,117,0.282051,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,80.0,42.0,0.7547169811320755,8.0,0,0.375,1,0
453,Roserade,Technician,4,60.0,70.0,65.0,125.0,105.0,90.0,515.0,14.5,0.9,0.5,Bouquet Pokémon,75,20,1059860,70,0,0,0,3,3,Roselia,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25,0.5,2.0,2.0,1.0,1.0,0.5,Natural Cure,Poison Point,0,0,94,136,0.691176,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,195.0,102.0,1.1403508771929824,8.0,0,0.3300970873786408,1,0
454,Cranidos,Sheer Force,4,67.0,125.0,40.0,30.0,30.0,58.0,350.0,31.5,0.9,0.875,Head Butt Pokémon,45,30,600000,70,0,0,0,1,2,No Preevolution,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Mold Breaker,None,0,0,35,102,0.343137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,155.0,46.9,2.183098591549296,10.0,0,0.2,1,0
455,Rampardos,Sheer Force,4,97.0,165.0,60.0,65.0,50.0,58.0,495.0,102.5,1.6,0.875,Head Butt Pokémon,45,30,600000,70,0,0,0,2,2,Cranidos,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Mold Breaker,None,0,0,48,123,0.390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,230.0,106.7,2.0720720720720722,10.0,0,0.2222222222222222,1,0
456,Shieldon,Soundproof,4,30.0,42.0,118.0,42.0,88.0,30.0,350.0,57.0,0.5,0.875,Shield Pokémon,45,30,600000,70,0,0,0,1,2,No Preevolution,0.25,4.0,0.25,0.0,4.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,Sturdy,None,0,0,14,125,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,84.0,61.8,0.4057971014492754,10.0,2,0.5885714285714285,1,0
457,Bastiodon,Soundproof,4,60.0,52.0,168.0,47.0,138.0,30.0,495.0,149.5,1.3,0.875,Shield Pokémon,45,30,600000,70,0,0,0,2,2,Shieldon,0.25,4.0,0.25,0.0,4.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,Sturdy,None,0,0,24,121,0.198347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,99.0,183.6,0.32247557003257327,10.0,2,0.6181818181818182,1,0
458,Burmy,Overcoat,4,40.0,29.0,45.0,29.0,45.0,36.0,224.0,3.4,0.2,0.5,Bagworm Pokémon,120,15,1000000,70,0,0,0,1,2,No Preevolution,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,Shed Skin,None,0,0,18,123,0.146341,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,58.0,36.0,0.6373626373626373,6.0,0,0.4017857142857143,1,0
459,Wormadam Plant Cloak,Overcoat,4,60.0,59.0,85.0,79.0,105.0,36.0,424.0,6.5,0.5,0.0,Bagworm Pokémon,45,15,1000000,70,0,0,0,2,2,Burmy Plant Cloak,1.0,0.5,4.0,2.0,0.25,2.0,2.0,1.0,1.0,4.0,0.5,0.25,0.5,1.0,2.0,1.0,1.0,1.0,Anticipation,None,0,0,21,126,0.166667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,138.0,114.0,0.7225130890052356,16.0,2,0.4481132075471698,1,0
460,Wormadam Sandy Cloak,Overcoat,4,60.0,79.0,105.0,59.0,85.0,36.0,424.0,6.5,0.5,0.0,Bagworm Pokémon,45,15,1000000,70,0,0,0,2,2,Burmy Sandy Cloak,1.0,0.5,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,Anticipation,None,0,0,22,129,0.170543,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,138.0,114.0,0.7225130890052356,8.0,0,0.4481132075471698,1,0
461,Wormadam Trash Cloak,Overcoat,4,60.0,69.0,95.0,69.0,95.0,36.0,424.0,6.5,0.5,0.0,Bagworm Pokémon,45,15,1000000,70,0,0,0,2,2,Burmy Trash Cloak,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,0.5,0.5,0.5,1.0,0.5,Anticipation,None,0,0,36,138,0.26087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,138.0,114.0,0.7225130890052356,4.0,1,0.4481132075471698,1,0
462,Mothim,Tinted Lens,4,70.0,94.0,50.0,94.0,50.0,66.0,424.0,23.3,0.9,1.0,Moth Pokémon,45,15,1000000,70,0,0,0,2,2,Burmy,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0,Swarm,None,0,0,65,135,0.481481,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,188.0,70.0,1.8613861386138615,12.0,1,0.2358490566037736,1,0
463,Combee,Hustle,4,30.0,30.0,42.0,30.0,42.0,70.0,244.0,5.5,0.3,0.875,Tiny Bee Pokémon,120,15,1059860,70,0,0,0,1,2,No Preevolution,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0,Honey Gather,None,0,0,55,130,0.423077,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,60.0,25.2,0.7058823529411765,12.0,1,0.3442622950819672,1,0
464,Vespiquen,Unnerve,4,70.0,80.0,102.0,80.0,102.0,40.0,474.0,38.5,1.2,0.0,Beehive Pokémon,45,15,1059860,70,0,0,0,2,2,Combee,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0,Pressure,None,0,0,34,127,0.267717,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,160.0,142.8,0.7804878048780488,12.0,1,0.43037974683544306,1,0
465,Pachirisu,Volt Absorb,4,60.0,45.0,70.0,45.0,90.0,95.0,405.0,3.9,0.4,0.5,EleSquirrel Pokémon,200,10,1000000,100,0,0,0,1,1,No Preevolution,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,Run Away,Pickup,0,0,103,141,0.730496,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,90.0,96.0,0.5590062111801242,2.0,0,0.3950617283950617,1,0
466,Buizel,Water Veil,4,55.0,65.0,35.0,60.0,30.0,85.0,330.0,29.5,0.7,0.5,Sea Weasel Pokémon,190,20,1000000,70,0,0,0,1,2,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,Swift Swim,None,0,0,68,111,0.612613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,125.0,35.75,1.893939393939394,4.0,0,0.19696969696969696,1,0
467,Floatzel,Water Veil,4,85.0,105.0,55.0,85.0,50.0,115.0,495.0,33.5,1.1,0.5,Sea Weasel Pokémon,75,20,1000000,70,0,0,0,2,2,Buizel,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,Swift Swim,None,0,0,112,124,0.903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,190.0,89.25,1.7924528301886793,4.0,0,0.21212121212121213,1,0
468,Cherubi,None,4,45.0,35.0,45.0,62.0,53.0,35.0,275.0,3.3,0.4,0.5,Cherry Pokémon,190,20,1000000,70,0,0,0,1,2,No Preevolution,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,Chlorophyll,None,0,0,16,135,0.118519,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,97.0,44.1,0.9797979797979798,10.0,0,0.3563636363636364,1,0
469,Cherrim,None,4,70.0,90.0,70.0,87.0,117.0,85.0,519.0,9.3,0.5,0.5,Blossom Pokémon,75,20,1000000,70,0,0,0,2,2,Cherubi,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,Flower Gift,None,0,0,71,114,0.622807,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,177.0,130.9,0.9414893617021277,10.0,0,0.3603082851637765,1,0
470,Shellos,Sand Force,4,76.0,48.0,48.0,57.0,62.0,34.0,325.0,6.3,0.3,0.5,Sea Slug Pokémon,190,20,1000000,70,0,0,0,1,2,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,Sticky Hold,Storm Drain,0,0,18,154,0.116883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,105.0,83.6,0.9459459459459459,4.0,0,0.3384615384615385,1,0
471,Gastrodon,Sand Force,4,111.0,83.0,68.0,92.0,82.0,39.0,475.0,29.9,0.9,0.5,Sea Slug Pokémon,75,20,1000000,70,0,0,0,2,2,Shellos West Sea,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,Sticky Hold,Storm Drain,0,0,22,124,0.177419,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,175.0,166.5,1.1589403973509933,4.0,1,0.3157894736842105,1,0
472,Ambipom,Skill Link,4,75.0,100.0,66.0,60.0,66.0,115.0,482.0,20.3,1.2,0.5,Long Tail Pokémon,45,20,800000,100,0,0,0,2,2,Aipom,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Technician,Pickup,0,0,102,111,0.918919,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,160.0,99.0,1.2030075187969924,2.0,0,0.27385892116182575,1,0
473,Drifloon,Flare Boost,4,90.0,50.0,34.0,60.0,44.0,70.0,348.0,1.2,0.4,0.5,Balloon Pokémon,125,30,1640000,70,0,0,0,1,2,No Preevolution,0.0,0.0,1.0,0.5,0.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,Aftermath,Unburden,0,0,71,113,0.628319,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,110.0,70.2,1.3924050632911393,10.0,0,0.22413793103448276,1,0
474,Drifblim,Flare Boost,4,150.0,80.0,44.0,90.0,54.0,80.0,498.0,15.0,1.2,0.5,Blimp Pokémon,60,30,1640000,70,0,0,0,2,2,Drifloon,0.0,0.0,1.0,0.5,0.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,Aftermath,Unburden,0,0,80,128,0.625,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,170.0,147.0,1.7171717171717171,10.0,0,0.19678714859437751,1,0
475,Buneary,Limber,4,55.0,66.0,44.0,44.0,56.0,85.0,350.0,5.5,0.4,0.5,Rabbit Pokémon,190,20,1000000,0,0,0,0,1,2,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Run Away,Klutz,0,0,93,135,0.688889,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,110.0,55.0,1.0891089108910892,2.0,0,0.2857142857142857,1,0
