ID,Name,Type 1,Type 2,Abilities,HiddenAbility,Generation,Hp,Attack,Defense,SpecialAttack,SpecialDefense,Speed,TotalStats,Weight,Height,GenderProbM,Category,CatchRate,EggCycles,EggGroup,LevelingRate,BaseFriendship,IsLegendary,IsMythical,IsUltraBeast,HasMega,EvoStage,TotalEvoStages,PreevoName,DamageFromNormal,DamageFromFighting,DamageFromFlying,DamageFromPoison,DamageFromGround,DamageFromRock,DamageFromBug,DamageFromGhost,DamageFromSteel,DamageFromFire,DamageFromWater,DamageFromGrass,DamageFromElectric,DamageFromPsychic,DamageFromIce,DamageFromDragon,DamageFromDark,DamageFromFairy 
483,Stunky,Poison,Dark,"['Stench', 'Aftermath']",['Keen Eye'],IV,63.0,63.0,47.0,41.0,41.0,74.0,329.0,19.2,0.4,0.5,Skunk Pokémon,225,20,['Field'],Medium Fast,70,0,0,0,0,1,2,No Preevolution,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0
484,Skuntank,Poison,Dark,"['Stench', 'Aftermath']",['Keen Eye'],IV,103.0,93.0,67.0,71.0,61.0,84.0,479.0,38.0,1.0,0.5,Skunk Pokémon,60,20,['Field'],Medium Fast,70,0,0,0,0,2,2,Stunky,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0
485,Bronzor,Steel,Psychic,"['Levitate', 'Heatproof']",['Heavy Metal'],IV,57.0,24.0,86.0,24.0,86.0,23.0,300.0,60.5,0.5,-1,Bronze Pokémon,255,20,['Mineral'],Medium Fast,70,0,0,0,0,1,2,No Preevolution,0.5,1.0,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,0.5,1.0,0.25,0.5,0.5,2.0,0.5
486,Bronzong,Steel,Psychic,"['Levitate', 'Heatproof']",['Heavy Metal'],IV,67.0,89.0,116.0,79.0,116.0,33.0,500.0,187.0,1.3,-1,Bronze Bell Pokémon,90,20,['Mineral'],Medium Fast,70,0,0,0,0,2,2,Bronzor,0.5,1.0,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,0.5,1.0,0.25,0.5,0.5,2.0,0.5
487,Bonsly,Rock,None,"['Sturdy', 'Rock Head']",['Rattled'],IV,50.0,80.0,95.0,10.0,45.0,10.0,290.0,15.0,0.5,0.5,Bonsai Pokémon,255,20,[],Medium Fast,70,0,0,0,0,1,2,No Preevolution,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
488,Mime Jr.,Psychic,Fairy,"['Soundproof', 'Filter']",['Technician'],IV,20.0,25.0,45.0,70.0,90.0,60.0,310.0,13.0,0.6,0.5,Mime Pokémon,145,25,[],Medium Fast,70,0,0,0,0,1,2,No Preevolution,1.0,0.25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0
489,Happiny,Normal,None,"['Natural Cure', 'Serene Grace']",['Friend Guard'],IV,100.0,5.0,5.0,15.0,65.0,30.0,220.0,24.4,0.6,0.0,Playhouse Pokémon,130,40,[],Fast,140,0,0,0,0,1,3,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
490,Chatot,Normal,Flying,"['Keen Eye', 'Tangled Feet']",['Big Pecks'],IV,76.0,65.0,45.0,92.0,42.0,91.0,411.0,1.9,0.5,0.5,Music Note Pokémon,30,20,['Flying'],Medium Slow,35,0,0,0,0,1,1,No Preevolution,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
491,Spiritomb,Ghost,Dark,['Pressure'],['Infiltrator'],IV,50.0,92.0,108.0,92.0,108.0,35.0,485.0,108.0,1.0,0.5,Forbidden Pokémon,100,30,['Amorphous'],Medium Fast,70,0,0,0,0,1,1,No Preevolution,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
492,Gible,Dragon,Ground,['Sand Veil'],['Rough Skin'],IV,58.0,70.0,45.0,40.0,45.0,42.0,300.0,20.5,0.7,0.5,Land Shark Pokémon,45,40,['Monster' 'Dragon'],Slow,70,0,0,0,0,1,3,No Preevolution,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,4.0,2.0,1.0,2.0
493,Gabite,Dragon,Ground,['Sand Veil'],['Rough Skin'],IV,68.0,90.0,65.0,50.0,55.0,82.0,410.0,56.0,1.4,0.5,Cave Pokémon,45,40,['Monster' 'Dragon'],Slow,70,0,0,0,0,2,3,Gible,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,4.0,2.0,1.0,2.0
494,Garchomp,Dragon,Ground,['Sand Veil'],['Rough Skin'],IV,108.0,130.0,95.0,80.0,85.0,102.0,700.0,95.0,1.9,0.5,Mach Pokémon,45,40,['Monster' 'Dragon'],Slow,70,0,0,0,1,3,3,Gabite,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,4.0,2.0,1.0,2.0
495,Mega Garchomp,Dragon,Ground,Sand Force,[],IV,108.0,170.0,115.0,120.0,95.0,92.0,700.0,95.0,1.9,50.0,Mach Pokémon,45,40,"['Monster', 'Dragon']",Slow,70,0,0,0,1,3,3,Garchomp,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,4.0,2.0,1.0,2.0
496,Munchlax,Normal,None,"['Pickup', 'Thick Fat']",['Gluttony'],IV,135.0,85.0,40.0,40.0,85.0,5.0,390.0,105.0,0.6,0.875,Big Eater Pokémon,50,40,[],Slow,70,0,0,0,0,1,2,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
497,Riolu,Fighting,None,"['Steadfast', 'Inner Focus']",['Prankster'],IV,40.0,70.0,40.0,35.0,40.0,60.0,285.0,20.2,0.7,0.875,Emanation Pokémon,75,25,[],Medium Slow,70,0,0,0,0,1,2,No Preevolution,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
498,Lucario,Fighting,Steel,"['Steadfast', 'Inner Focus']",['Justified'],IV,70.0,110.0,70.0,115.0,70.0,90.0,625.0,54.0,1.2,0.875,Aura Pokémon,45,25,['Field' 'Human-Like'],Medium Slow,70,0,0,0,1,2,2,Riolu,0.5,2.0,1.0,0.0,2.0,0.25,0.25,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0
499,Mega Lucario,Fighting,Steel,Adaptability,[],IV,70.0,145.0,88.0,140.0,70.0,112.0,625.0,57.5,1.3,87.5,Aura Pokémon,45,25,"['Field', 'Human-Like']",Medium Slow,70,0,0,0,1,2,2,Lucario,0.5,2.0,2.0,0.0,2.0,0.25,0.5,1.0,0.5,2.0,1.0,0.5,1.0,2.0,0.5,0.5,0.5,1.0
500,Hippopotas,Ground,None,['Sand Stream'],['Sand Force'],IV,68.0,72.0,78.0,38.0,42.0,32.0,330.0,49.5,0.8,0.5,Hippo Pokémon,140,30,['Field'],Slow,70,0,0,0,0,1,2,No Preevolution,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
501,Hippowdon,Ground,None,['Sand Stream'],['Sand Force'],IV,108.0,112.0,118.0,68.0,72.0,47.0,525.0,300.0,2.0,0.5,Heavyweight Pokémon,60,30,['Field'],Slow,70,0,0,0,0,2,2,Hippopotas,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
502,Skorupi,Poison,Bug,"['Battle Armor', 'Sniper']",['Keen Eye'],IV,40.0,50.0,90.0,30.0,55.0,65.0,330.0,12.0,0.8,0.5,Scorpion Pokémon,120,20,['Bug' 'Water 3'],Slow,70,0,0,0,0,1,2,No Preevolution,1.0,0.25,2.0,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,0.5
503,Drapion,Poison,Dark,"['Battle Armor', 'Sniper']",['Keen Eye'],IV,70.0,90.0,110.0,60.0,75.0,95.0,500.0,61.5,1.3,0.5,Ogre Scorpion Pokémon,45,20,['Bug' 'Water 3'],Slow,70,0,0,0,0,2,2,Skorupi,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0
504,Croagunk,Poison,Fighting,"['Anticipation', 'Dry Skin']",['Poison Touch'],IV,48.0,61.0,40.0,61.0,40.0,50.0,300.0,23.0,0.7,0.5,Toxic Mouth Pokémon,140,10,['Human-Like'],Medium Fast,100,0,0,0,0,1,2,No Preevolution,1.0,0.5,2.0,0.5,2.0,0.5,0.25,1.0,1.0,1.0,1.0,0.5,1.0,4.0,1.0,1.0,0.5,1.0
505,Toxicroak,Poison,Fighting,"['Anticipation', 'Dry Skin']",['Poison Touch'],IV,83.0,106.0,65.0,86.0,65.0,85.0,490.0,44.4,1.3,0.5,Toxic Mouth Pokémon,75,20,['Human-Like'],Medium Fast,70,0,0,0,0,2,2,Croagunk,1.0,0.5,2.0,0.5,2.0,0.5,0.25,1.0,1.0,1.0,1.0,0.5,1.0,4.0,1.0,1.0,0.5,1.0
506,Carnivine,Grass,None,['Levitate'],[],IV,74.0,100.0,72.0,90.0,72.0,46.0,454.0,27.0,1.4,0.5,Bug Catcher Pokémon,200,25,['Grass'],Slow,70,0,0,0,0,1,1,No Preevolution,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
507,Finneon,Water,None,"['Swift Swim', 'Storm Drain']",['Water Veil'],IV,49.0,49.0,56.0,49.0,61.0,66.0,330.0,7.0,0.4,0.5,Wing Fish Pokémon,190,20,['Water 2'],Erratic,70,0,0,0,0,1,2,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
508,Lumineon,Water,None,"['Swift Swim', 'Storm Drain']",['Water Veil'],IV,69.0,69.0,76.0,69.0,86.0,91.0,460.0,24.0,1.2,0.5,Neon Pokémon,75,20,['Water 2'],Erratic,70,0,0,0,0,2,2,Finneon,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
509,Mantyke,Water,Flying,"['Swift Swim', 'Water Absorb']",['Water Veil'],IV,45.0,20.0,50.0,60.0,120.0,50.0,345.0,65.0,1.0,0.5,Kite Pokémon,25,25,[],Slow,70,0,0,0,0,1,2,No Preevolution,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0
510,Snover,Grass,Ice,['Snow Warning'],['Soundproof'],IV,60.0,62.0,50.0,62.0,60.0,40.0,334.0,50.5,1.0,0.5,Frost Tree Pokémon,120,20,['Monster' 'Grass'],Slow,70,0,0,0,0,1,2,No Preevolution,1.0,2.0,2.0,2.0,0.5,2.0,2.0,1.0,2.0,4.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0
511,Abomasnow,Grass,Ice,['Snow Warning'],['Soundproof'],IV,90.0,92.0,75.0,92.0,85.0,60.0,594.0,135.5,2.2,0.5,Frost Tree Pokémon,60,20,['Monster' 'Grass'],Slow,70,0,0,0,1,2,2,Snover,1.0,2.0,2.0,2.0,0.5,2.0,2.0,1.0,2.0,4.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0
512,Mega Abomasnow,Grass,Ice,Snow Warning,[],IV,90.0,132.0,105.0,132.0,105.0,30.0,594.0,185.0,2.7,50.0,Frost Tree Pokémon,60,20,"['Monster', 'Grass']",Slow,50,0,0,0,1,2,2,Abomasnow,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0
513,Weavile,Dark,Ice,['Pressure'],['Pickpocket'],IV,70.0,120.0,65.0,45.0,85.0,125.0,510.0,34.0,1.1,0.5,Sharp Claw Pokémon,45,20,['Field'],Medium Slow,35,0,0,0,0,2,2,Sneasel,1.0,4.0,1.0,1.0,1.0,2.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,2.0
514,Magnezone,Electric,Steel,"['Magnet Pull', 'Sturdy']",['Analytic'],IV,70.0,70.0,115.0,130.0,90.0,60.0,535.0,180.0,1.2,-1,Magnet Area Pokémon,30,20,['Mineral'],Medium Fast,70,0,0,0,0,3,3,Magneton,0.5,2.0,0.25,0.0,4.0,0.5,0.5,1.0,0.25,2.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5
515,Lickilicky,Normal,None,"['Own Tempo', 'Oblivious']",['Cloud Nine'],IV,110.0,85.0,95.0,80.0,95.0,50.0,515.0,140.0,1.7,0.5,Licking Pokémon,30,20,['Monster'],Medium Fast,70,0,0,0,0,2,2,Lickitung,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
516,Rhyperior,Ground,Rock,"['Lightning Rod', 'Solid Rock']",['Reckless'],IV,115.0,140.0,130.0,55.0,55.0,40.0,535.0,282.8,2.4,0.5,Drill Pokémon,30,20,['Monster' 'Field'],Slow,70,0,0,0,0,3,3,Rhydon,0.5,2.0,0.5,0.25,2.0,0.5,1.0,1.0,2.0,0.5,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0
517,Tangrowth,Grass,None,"['Chlorophyll', 'Leaf Guard']",['Regenerator'],IV,100.0,100.0,125.0,110.0,50.0,50.0,535.0,128.6,2.0,0.5,Vine Pokémon,30,20,['Grass'],Medium Fast,70,0,0,0,0,2,2,Tangela,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
518,Electivire,Electric,None,['Motor Drive'],['Vital Spirit'],IV,75.0,123.0,67.0,95.0,85.0,95.0,540.0,138.6,1.8,0.75,Thunderbolt Pokémon,30,25,['Human-Like'],Medium Fast,70,0,0,0,0,3,3,Electabuzz,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
519,Magmortar,Fire,None,['Flame Body'],['Vital Spirit'],IV,75.0,95.0,67.0,125.0,95.0,83.0,540.0,68.0,1.6,0.75,Blast Pokémon,30,25,['Human-Like'],Medium Fast,70,0,0,0,0,3,3,Magmar,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
520,Togekiss,Fairy,Flying,"['Hustle', 'Serene Grace']",['Super Luck'],IV,85.0,50.0,95.0,120.0,115.0,80.0,545.0,38.0,1.5,0.875,Jubilee Pokémon,30,10,['Flying' 'Fairy'],Fast,70,0,0,0,0,3,3,Togetic,1.0,0.25,1.0,2.0,0.0,2.0,0.25,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,0.0,0.5,1.0
521,Yanmega,Bug,Flying,"['Speed Boost', 'Tinted Lens']",['Frisk'],IV,86.0,76.0,86.0,116.0,56.0,95.0,515.0,51.5,1.9,0.5,Ogre Darner Pokémon,30,20,['Bug'],Medium Fast,70,0,0,0,0,2,2,Yanma,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0
522,Leafeon,Grass,None,['Leaf Guard'],['Chlorophyll'],IV,65.0,110.0,130.0,60.0,65.0,95.0,525.0,25.5,1.0,0.875,Verdant Pokémon,45,35,['Field'],Medium Fast,35,0,0,0,0,2,2,Eevee,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
523,Glaceon,Ice,None,['Snow Cloak'],['Ice Body'],IV,65.0,60.0,110.0,130.0,95.0,65.0,525.0,25.9,0.8,0.875,Fresh Snow Pokémon,45,35,['Field'],Medium Fast,35,0,0,0,0,2,2,Eevee,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
524,Gliscor,Ground,Flying,"['Hyper Cutter', 'Sand Veil']",['Poison Heal'],IV,75.0,95.0,125.0,45.0,75.0,95.0,510.0,42.5,2.0,0.5,Fang Scorpion Pokémon,30,20,['Bug'],Medium Slow,70,0,0,0,0,2,2,Gligar,1.0,0.5,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0
525,Mamoswine,Ice,Ground,"['Oblivious', 'Snow Cloak']",['Thick Fat'],IV,110.0,130.0,80.0,70.0,60.0,80.0,530.0,291.0,2.5,0.5,Twin Tusk Pokémon,50,20,['Field'],Slow,70,0,0,0,0,3,3,Piloswine,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0
526,Porygon-Z,Normal,None,"['Adaptability', 'Download']",['Analytic'],IV,85.0,80.0,70.0,135.0,75.0,90.0,535.0,34.0,0.9,-1,Virtual Pokémon,30,20,['Mineral'],Medium Fast,70,0,0,0,0,3,3,Porygon2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
527,Gallade,Psychic,Fighting,"['Steadfast', 'Sharpness']",['Justified'],IV,68.0,125.0,65.0,65.0,115.0,80.0,618.0,52.0,1.6,1.0,Blade Pokémon,45,20,['Human-Like' 'Amorphous'],Slow,35,0,0,0,1,3,3,Kirlia,1.0,0.5,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
528,Mega Gallade,Psychic,Fighting,Inner Focus,[],IV,68.0,165.0,95.0,65.0,115.0,110.0,618.0,56.4,1.6,100.0,Blade Pokémon,45,20,['Human-Like'],Slow,70,0,0,0,1,3,3,Gallade,1.0,1.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0
529,Probopass,Rock,Steel,"['Sturdy', 'Magnet Pull']",['Sand Force'],IV,60.0,55.0,145.0,75.0,150.0,40.0,525.0,340.0,1.4,0.5,Compass Pokémon,60,20,['Mineral'],Medium Fast,70,0,0,0,0,2,2,Nosepass,0.25,4.0,0.25,0.0,4.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5
530,Dusknoir,Ghost,None,['Pressure'],['Frisk'],IV,45.0,100.0,135.0,65.0,135.0,45.0,525.0,106.6,2.2,0.5,Gripper Pokémon,45,25,['Amorphous'],Fast,35,0,0,0,0,3,3,Dusclops,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
531,Froslass,Ice,Ghost,['Snow Cloak'],['Cursed Body'],IV,70.0,80.0,70.0,80.0,70.0,110.0,480.0,26.6,1.3,0.0,Snow Land Pokémon,75,20,['Fairy' 'Mineral'],Medium Fast,70,0,0,0,0,2,2,Snorunt,0.0,0.0,1.0,0.5,1.0,2.0,0.5,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0
532,Rotom,Electric,Ghost,['Levitate'],[],IV,50.0,50.0,77.0,95.0,77.0,91.0,520.0,0.3,0.3,-1,Plasma Pokémon,45,20,['Amorphous'],Medium Fast,70,0,0,0,0,1,1,No Preevolution,0.0,0.0,0.5,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0
533,Heat Rotom,Electric,Fire,['Levitate'],[],IV,50.0,65.0,107.0,105.0,107.0,86.0,520.0,0.3,0.3,-1,Plasma Pokémon,45,20,['Amorphous'],Medium Fast,70,0,0,0,0,1,1,No Preevolution,1.0,1.0,0.5,1.0,4.0,2.0,0.5,1.0,0.25,0.5,2.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5
534,Wash Rotom,Electric,Water,['Levitate'],[],IV,50.0,65.0,107.0,105.0,107.0,86.0,520.0,0.3,0.3,-1,Plasma Pokémon,45,20,['Amorphous'],Medium Fast,70,0,0,0,0,1,1,No Preevolution,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,0.5,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0
535,Frost Rotom,Electric,Ice,['Levitate'],[],IV,50.0,65.0,107.0,105.0,107.0,86.0,520.0,0.3,0.3,-1,Plasma Pokémon,45,20,['Amorphous'],Medium Fast,70,0,0,0,0,1,1,No Preevolution,1.0,2.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0
536,Fan Rotom,Electric,Flying,['Levitate'],[],IV,50.0,65.0,107.0,105.0,107.0,86.0,520.0,0.3,0.3,-1,Plasma Pokémon,45,20,['Amorphous'],Medium Fast,70,0,0,0,0,1,1,No Preevolution,1.0,0.5,0.5,1.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
537,Mow Rotom,Electric,Grass,['Levitate'],[],IV,50.0,65.0,107.0,105.0,107.0,86.0,520.0,0.3,0.3,-1,Plasma Pokémon,45,20,['Amorphous'],Medium Fast,70,0,0,0,0,1,1,No Preevolution,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,2.0,0.5,0.5,0.25,1.0,2.0,1.0,1.0,1.0
538,Uxie,Psychic,None,['Levitate'],[],IV,75.0,75.0,130.0,75.0,130.0,95.0,580.0,0.3,0.3,-1,Knowledge Pokémon,3,80,[],Slow,140,1,0,0,0,1,1,No Preevolution,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
539,Mesprit,Psychic,None,['Levitate'],[],IV,80.0,105.0,105.0,105.0,105.0,80.0,580.0,0.3,0.3,-1,Emotion Pokémon,3,80,[],Slow,140,1,0,0,0,1,1,No Preevolution,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
540,Azelf,Psychic,None,['Levitate'],[],IV,75.0,125.0,70.0,125.0,70.0,115.0,580.0,0.3,0.3,-1,Willpower Pokémon,3,80,[],Slow,140,1,0,0,0,1,1,No Preevolution,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
541,Dialga,Steel,Dragon,['Pressure'],['Telepathy'],IV,100.0,120.0,120.0,150.0,100.0,90.0,680.0,683.0,5.4,-1,Temporal Pokémon,3,120,[],Slow,0,1,0,0,0,1,1,No Preevolution,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,1.0,0.5,0.25,0.5,0.5,1.0,1.0,1.0,1.0
542,Palkia,Water,Dragon,['Pressure'],['Telepathy'],IV,90.0,120.0,100.0,150.0,120.0,100.0,680.0,336.0,4.2,-1,Spatial Pokémon,3,120,[],Slow,0,1,0,0,0,1,1,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.25,1.0,1.0,1.0,1.0,2.0,1.0,2.0
543,Heatran,Fire,Steel,['Flash Fire'],['Flame Body'],IV,91.0,90.0,106.0,130.0,106.0,77.0,600.0,430.0,1.7,0.5,Lava Dome Pokémon,3,10,[],Slow,100,1,0,0,0,1,1,No Preevolution,0.5,2.0,0.5,0.0,4.0,1.0,0.25,1.0,0.25,1.0,2.0,0.25,1.0,0.5,0.25,0.5,1.0,0.25
544,Regigigas,Normal,None,['Slow Start'],[],IV,110.0,160.0,110.0,80.0,110.0,100.0,670.0,420.0,3.7,-1,Colossal Pokémon,3,120,[],Slow,0,1,0,0,0,1,1,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
545,Giratina Altered Forme,Ghost,Dragon,['Pressure'],['Telepathy'],IV,150.0,100.0,120.0,100.0,120.0,90.0,680.0,750.0,4.5,-1,Renegade Pokémon,3,120,[],Slow,0,1,0,0,0,1,1,No Preevolution,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,2.0,2.0
546,Giratina Origin Forme,Ghost,Dragon,['Levitate'],[],IV,150.0,120.0,100.0,120.0,100.0,90.0,680.0,750.0,4.5,-1,Renegade Pokémon,3,120,[],Slow,0,1,0,0,0,1,1,No Preevolution,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,2.0,2.0
547,Cresselia,Psychic,None,['Levitate'],[],IV,120.0,70.0,110.0,75.0,120.0,85.0,580.0,85.6,1.5,0.0,Lunar Pokémon,3,120,[],Slow,100,1,0,0,0,1,1,No Preevolution,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
548,Phione,Water,None,['Hydration'],[],IV,80.0,80.0,80.0,80.0,80.0,80.0,480.0,3.1,0.4,-1,Sea Drifter Pokémon,30,40,['Water 1' 'Fairy'],Slow,70,0,1,0,0,1,1,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
549,Manaphy,Water,None,['Hydration'],[],IV,100.0,100.0,100.0,100.0,100.0,100.0,600.0,1.4,0.3,-1,Seafaring Pokémon,3,10,['Water 1' 'Fairy'],Slow,70,0,1,0,0,1,1,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
550,Darkrai,Dark,None,['Bad Dreams'],[],IV,70.0,90.0,90.0,135.0,90.0,125.0,600.0,50.5,1.5,-1,Pitch-Black Pokémon,3,120,[],Slow,0,0,1,0,0,1,1,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0
551,Shaymin Land Forme,Grass,None,['Natural Cure'],[],IV,100.0,100.0,100.0,100.0,100.0,100.0,600.0,2.1,0.2,-1,Gratitude Pokémon,45,120,[],Medium Slow,100,0,1,0,0,1,1,No Preevolution,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
